priority,business_name,phone,phone_type,category,city,state,source,discovery_method,website,is_sole_proprietor,found_at
standard,MATT SLEMMONS,8175599080,mobile,trucking/logistics,GRANBURY,TX,fmcsa_census,,,,
standard,UFANISI LOGISTICS LLC,6149622444,mobile,trucking/logistics,HASLET,TX,fmcsa_census,,,,
standard,BLACKJACK TRANSPORT LP,5124234113,mobile,trucking/logistics,BURLESON,TX,fmcsa_census,,,,
standard,M & S TRANSPORT LLC,8177260068,mobile,trucking/logistics,WEATHERFORD,TX,fmcsa_census,,,,
standard,STRATEGIC VISUALS LLC,8166219930,mobile,trucking/logistics,HASLET,TX,fmcsa_census,,,,
standard,LAURENTINO JESUS RAMIREZ,8175595998,mobile,trucking/logistics,WEATHERFORD,TX,fmcsa_census,,,,
standard,SHIRLEY EAMES,8175963331,mobile,trucking/logistics,WEATHERFORD,TX,fmcsa_census,,,,
standard,THE LIFEGROOMING COMPANY LLC,4695036042,mobile,trucking/logistics,JOSHUA,TX,fmcsa_census,,,,
standard,MC DELIVERY SERVICES LLC,3176578576,mobile,trucking/logistics,FORT WORTH,TX,fmcsa_census,,,,
standard,BIG BORE TRUCKING LLC,4693373800,mobile,trucking/logistics,MIDLOTHIAN,TX,fmcsa_census,,,,
standard,WOODY'S RETRO RESTORATION LLC,8172697191,mobile,trucking/logistics,BURLESON,TX,fmcsa_census,,,,
standard,D R SWINDLE CONSTRUCTION LP,8173666875,mobile,trucking/logistics,GRANBURY,TX,fmcsa_census,,,,
standard,LEE'S TOWING SERVICES,8165210051,mobile,trucking/logistics,WEATHERFORD,TX,fmcsa_census,,,,
standard,PALTEX TRADING INC,8178991234,mobile,trucking/logistics,MANSFIELD,TX,fmcsa_census,,,,
standard,TITAL LOGISTICS SOLUTION LLC,4693281455,mobile,trucking/logistics,FORT WORTH,TX,fmcsa_census,,,,
standard,CORREA HOTSHOT LLC,9729212126,mobile,trucking/logistics,MIDLOTHIAN,TX,fmcsa_census,,,,
standard,JW OIL & GAS SERVICES LLC,9404454270,mobile,trucking/logistics,MINERAL WELLS,TX,fmcsa_census,,,,
standard,TIERRA VERDE SERVICES LLC,8172439117,mobile,trucking/logistics,GRANBURY,TX,fmcsa_census,,,,
standard,LYNCH FLEET TRUCKING LLC,2142939455,mobile,trucking/logistics,MIDLOTHIAN,TX,fmcsa_census,,,,
standard,DJ TRUCKING SOLUTIONS LLC,9727650927,mobile,trucking/logistics,MANSFIELD,TX,fmcsa_census,,,,
standard,GO BOLD LLC,6014158725,mobile,trucking/logistics,MIDLOTHIAN,TX,fmcsa_census,,,,
standard,HAMES TRUCKING LLC,4693371283,mobile,trucking/logistics,MIDLOTHIAN,TX,fmcsa_census,,,,
standard,GW TRANSPORT LLC,8177572092,mobile,trucking/logistics,WEATHERFORD,TX,fmcsa_census,,,,
standard,TRANSPORT NATION LLC,8178962919,mobile,trucking/logistics,MIDLOTHIAN,TX,fmcsa_census,,,,
standard,ABSOLUTE INTEGRITY MOVERS INC,8178234706,mobile,trucking/logistics,BURLESON,TX,fmcsa_census,,,,
standard,CADER & CO LLC,5127056458,mobile,trucking/logistics,GRANBURY,TX,fmcsa_census,,,,
standard,GM ROBERTS INC,7207854327,mobile,trucking/logistics,MINERAL WELLS,TX,fmcsa_census,,,,
standard,NAC SERVICES LLC,8175981613,mobile,trucking/logistics,WEATHERFORD,TX,fmcsa_census,,,,
standard,CONSOLIDATED LOGISTICS AND PROCUREMENTS LLC,8178878002,mobile,trucking/logistics,FORT WORTH,TX,fmcsa_census,,,,
standard,ALY AND MAYA TRANSPORT LLC,6824597104,mobile,trucking/logistics,BURLESON,TX,fmcsa_census,,,,
standard,MARTIN TREJO,6824721118,mobile,trucking/logistics,VENUS,TX,fmcsa_census,,,,
standard,MARTIN TREJO,8322735525,mobile,trucking/logistics,VENUS,TX,fmcsa_census,,,,
standard,DC TELECOMMUNICATIONS INC,8178199383,mobile,trucking/logistics,VENUS,TX,fmcsa_census,,,,
standard,A B B TRUCKING LLC,6822928109,mobile,trucking/logistics,WEATHERFORD,TX,fmcsa_census,,,,
standard,DALE KINCAID,9403255384,mobile,trucking/logistics,MINERAL WELLS,TX,fmcsa_census,,,,
standard,WILLIAM PETERSEN,8172357518,mobile,trucking/logistics,BURLESON,TX,fmcsa_census,,,,
standard,TORGERSONS DIRTWORK LLC,3608802570,mobile,trucking/logistics,GRANBURY,TX,fmcsa_census,,,,
standard,BRIAN K WILKINS,9729794952,mobile,trucking/logistics,SPRINGTOWN,TX,fmcsa_census,,,,
standard,KSR RESOURCES LLC,9728324690,mobile,trucking/logistics,MANSFIELD,TX,fmcsa_census,,,,
standard,STEHN TRANSPORT LLC,2542052345,mobile,trucking/logistics,JOSHUA,TX,fmcsa_census,,,,
standard,DUANE CHARLES BAXTER,8179992988,mobile,trucking/logistics,WEATHERFORD,TX,fmcsa_census,,,,
standard,MARVIN R CLINTON,8172333862,mobile,trucking/logistics,WEATHERFORD,TX,fmcsa_census,,,,
standard,FIRST BAPTIST CHURCH OF COTTONDALE,9404335539,mobile,trucking/logistics,PARADISE,TX,fmcsa_census,,,,
standard,HKV TRUCKING LLC,9404520425,mobile,trucking/logistics,MINERAL WELLS,TX,fmcsa_census,,,,
standard,SINGLE BARREL HOTSHOT LLC,8176810327,mobile,trucking/logistics,SPRINGTOWN,TX,fmcsa_census,,,,
standard,DFW ELITE SOLUTIONS LLC,4692628744,mobile,trucking/logistics,HASLET,TX,fmcsa_census,,,,
standard,WITHERS STEEL,8173742550,mobile,trucking/logistics,BROCK,TX,fmcsa_census,,,,
standard,G & P HAULING LLC,5756212811,mobile,trucking/logistics,JOSHUA,TX,fmcsa_census,,,,
standard,KEITH EUSTACE,9403998033,mobile,trucking/logistics,PARADISE,TX,fmcsa_census,,,,
standard,MIRACLE MASONRY INC,8175174845,mobile,trucking/logistics,RIO VISTA,TX,fmcsa_census,,,,
standard,GARY WAYNE SMITH,5672496660,mobile,trucking/logistics,MIDLOTHIAN,TX,fmcsa_census,,,,
standard,GARY WAYNE SMITH,9728416296,mobile,trucking/logistics,MIDLOTHIAN,TX,fmcsa_census,,,,
standard,KENNETH HALE,9403285425,mobile,trucking/logistics,MINERAL WELLS,TX,fmcsa_census,,,,
standard,RAYNARD & JULIE CRAIG LLC,4698582753,mobile,trucking/logistics,MANSFIELD,TX,fmcsa_census,,,,
standard,GARY DALE PATERSON,8178970088,mobile,trucking/logistics,WEATHERFORD,TX,fmcsa_census,,,,
standard,CTM TRUCKING LLC,2146730353,mobile,trucking/logistics,MIDLOTHIAN,TX,fmcsa_census,,,,
standard,TIMEMARK TRANSPORTATION LLC,2148623907,mobile,trucking/logistics,HASLET,TX,fmcsa_census,,,,
standard,A-WEST STRUCTURAL DRILLING LLC,5056332186,mobile,trucking/logistics,GRANBURY,TX,fmcsa_census,,,,
standard,JOHN COCHRAN,8176481381,mobile,trucking/logistics,RIO VISTA,TX,fmcsa_census,,,,
standard,SON OF A BANKSTON,6827892171,mobile,trucking/logistics,SPRINGTOWN,TX,fmcsa_census,,,,
standard,ZCTX TRUCKING LLC,8176027723,mobile,trucking/logistics,MANSFIELD,TX,fmcsa_census,,,,
standard,JP FREIGHTLINES LLC,8177540088,mobile,trucking/logistics,BURLESON,TX,fmcsa_census,,,,
standard,REED HUNSUCKER,8177519281,mobile,trucking/logistics,MINERAL WELLS,TX,fmcsa_census,,,,
standard,STERIO TRUCKING ENTERPRISE LLC,2145414559,mobile,trucking/logistics,MANSFIELD,TX,fmcsa_census,,,,
standard,K V S TRANSPORTATION INC,4322963184,mobile,trucking/logistics,FORT WORTH,TX,fmcsa_census,,,,
standard,WELL SITE MANAGEMENT INC,8176148841,mobile,trucking/logistics,SPRINGTOWN,TX,fmcsa_census,,,,
standard,HERITAGE HAULING CORPORATION,6828040606,mobile,trucking/logistics,SPRINGTOWN,TX,fmcsa_census,,,,
standard,SCAVENGER TRANSPORT SOLUTIONS LLC,2543179080,mobile,trucking/logistics,BURLESON,TX,fmcsa_census,,,,
standard,BYCO TRANSPORTATION INC,8175978844,mobile,trucking/logistics,MINERAL WELLS,TX,fmcsa_census,,,,
standard,DOUGLAS KNUDSON,8175653819,mobile,trucking/logistics,WEATHERFORD,TX,fmcsa_census,,,,
standard,VENUS INDUSTRY LLC,4694879688,mobile,trucking/logistics,VENUS,TX,fmcsa_census,,,,
standard,ROGUE ENERGY LLC,6825591946,mobile,trucking/logistics,JOSHUA,TX,fmcsa_census,,,,
standard,MAMAROTTI LLC,4696470369,mobile,trucking/logistics,HASLET,TX,fmcsa_census,,,,
standard,CODY DRAPER ENTERPRISES INC,8179942729,mobile,trucking/logistics,WEATHERFORD,TX,fmcsa_census,,,,
standard,YONPOINT LOGISTICS LLC,2543382921,mobile,trucking/logistics,SPRINGTOWN,TX,fmcsa_census,,,,
standard,ZENO COURIER SERVICES LLC,9728022709,mobile,trucking/logistics,MANSFIELD,TX,fmcsa_census,,,,
standard,STEVEN B GALLOWAY,9408593255,mobile,trucking/logistics,WEATHERFORD,TX,fmcsa_census,,,,
standard,CHRIS A PERRICONE,8173048161,mobile,trucking/logistics,WEATHERFORD,TX,fmcsa_census,,,,
standard,PAC DELIVERY PRO LLC,8172401771,mobile,trucking/logistics,MANSFIELD,TX,fmcsa_census,,,,
standard,B & D TRANSPORT LLC,6823516905,mobile,trucking/logistics,PARADISE,TX,fmcsa_census,,,,
standard,EAGLE OF AMERICA LLC,2142024818,mobile,trucking/logistics,GARLAND,TX,fmcsa_census,,,,
standard,FIVE POINT CONCRETE PUMPING & CONSTRUCTION INC,2142413126,mobile,trucking/logistics,VENUS,TX,fmcsa_census,,,,
standard,JESUS H VAZQUEZ,8175544023,mobile,trucking/logistics,HASLET,TX,fmcsa_census,,,,
standard,MOODY LANEZ LLC,4692854123,mobile,trucking/logistics,MIDLOTHIAN,TX,fmcsa_census,,,,
standard,R&R TEXAS TRANSPORTATION LLC,8175592618,mobile,trucking/logistics,GRANBURY,TX,fmcsa_census,,,,
standard,T & S ENTERPRISES,8173265009,mobile,trucking/logistics,GRANBURY,TX,fmcsa_census,,,,
standard,CALVIN CEARLEY ENTERPRISES INC,2545926267,mobile,trucking/logistics,SPRINGTOWN,TX,fmcsa_census,,,,
standard,WEATHERFORD AEROSPACE LLC,8175945464,mobile,trucking/logistics,WEATHERFORD,TX,fmcsa_census,,,,
standard,RTSB ENTERPRIZES INC,9407450624,mobile,trucking/logistics,WILLOW PARK,TX,fmcsa_census,,,,
standard,CHAD D FIELD,8176836319,mobile,trucking/logistics,JOSHUA,TX,fmcsa_census,,,,
standard,LYNCH LOGISTICS LLC,9722933634,mobile,trucking/logistics,MIDLOTHIAN,TX,fmcsa_census,,,,
standard,L4 CARRIERS LLC,3072202913,mobile,trucking/logistics,WEATHERFORD,TX,fmcsa_census,,,,
standard,MIKE BLUE,8176763953,mobile,trucking/logistics,SPRINGTOWN,TX,fmcsa_census,,,,
standard,R5 LOGISTICS TX LLC,8177279803,mobile,trucking/logistics,WASTHERFORD,TX,fmcsa_census,,,,
standard,TOMMY STEWART,9375454229,mobile,trucking/logistics,SPRINGTOWN,TX,fmcsa_census,,,,
standard,TOMMY STEWART,8172200116,mobile,trucking/logistics,SPRINGTOWN,TX,fmcsa_census,,,,
standard,BURNS FAMILY TRUCKING INC,8177299765,mobile,trucking/logistics,MINERAL WELLS,TX,fmcsa_census,,,,
standard,BLACK RANGE EXPRESS LLC,5053653564,mobile,trucking/logistics,MINERAL WELLS,TX,fmcsa_census,,,,
standard,5B SERVICES INC,9725331773,mobile,trucking/logistics,WEATHERFORD,TX,fmcsa_census,,,,
standard,TRANS UNITED GLOBAL LLC,8179758338,mobile,trucking/logistics,BURLESON,TX,fmcsa_census,,,,
standard,TIFFANY LEANN TRAHAN,8172401496,mobile,trucking/logistics,JOSHUA,TX,fmcsa_census,,,,
standard,PARKER COUNTY GIBSONS PRODUCTS INC,8175976714,mobile,trucking/logistics,WEATHERFORD,TX,fmcsa_census,,,,
standard,BCNR CONSTRUCTION LLC,8178998710,mobile,trucking/logistics,BURLESON,TX,fmcsa_census,,,,
standard,CEDAR FREIGHT LLC,6826679043,mobile,trucking/logistics,MANSFIELD,TX,fmcsa_census,,,,
standard,HOMETOWN FEED AND MORE LLC,2547170281,mobile,trucking/logistics,FORT WORTH,TX,fmcsa_census,,,,
standard,ELLE PEA LLC,6824724787,mobile,trucking/logistics,FORT WORTH,TX,fmcsa_census,,,,
standard,ALFONSO VELAZQUEZ,8172917589,mobile,trucking/logistics,FORT WORTH,TX,fmcsa_census,,,,
standard,B2B LLC,8172878484,mobile,trucking/logistics,FORT WORTH,TX,fmcsa_census,,,,
standard,FM UTILITIES LLC,4697163697,mobile,trucking/logistics,MIDLOTHIAN,TX,fmcsa_census,,,,
standard,HARNEY WHEA TRANSPORT SERVICES LLC,9032753330,mobile,trucking/logistics,MIDLOTHIAN,TX,fmcsa_census,,,,
standard,CHAMBERS BRICK SALES,8174758290,mobile,trucking/logistics,FORT WORTH,TX,fmcsa_census,,,,
standard,THREE WORLD COMPANY INC,8177267196,mobile,trucking/logistics,FORT WORTH,TX,fmcsa_census,,,,
standard,JEREMIAH D MISHAW,6822061637,mobile,trucking/logistics,FORT WORTH,TX,fmcsa_census,,,,
standard,C&M PARTNERS LLC - A REAL - ESTATE SOLUTIONS COMPANY,2146097523,mobile,trucking/logistics,MIDLOTHIAN,TX,fmcsa_census,,,,
standard,BB&J LOGISTICS LLC,9012997996,mobile,trucking/logistics,MIDLOTHIAN,TX,fmcsa_census,,,,
standard,K4 ENTERPRISES LLC,8176911853,mobile,trucking/logistics,MANSFIELD,TX,fmcsa_census,,,,
standard,BIG BEN TRUCKING CO LLC,8179192769,mobile,trucking/logistics,FORT WORTH,TX,fmcsa_census,,,,
standard,DRAPER,8176756542,mobile,trucking/logistics,MIDLOTHIAN,TX,fmcsa_census,,,,
standard,WMK TRUCKING,4693712526,mobile,trucking/logistics,MIDLOTHIAN,TX,fmcsa_census,,,,
standard,NWR METALS LLC,8178321690,mobile,trucking/logistics,FORT WORTH,TX,fmcsa_census,,,,
standard,TEDDY JOE SAYE JR,8179942150,mobile,trucking/logistics,MIDLOTHIAN,TX,fmcsa_census,,,,
standard,CHARRO BORING INC,8179323488,mobile,trucking/logistics,MANSFIELD,TX,fmcsa_census,,,,
standard,JACQUEZ TRUCKING LLC,6825516221,mobile,trucking/logistics,FORT WORTH,TX,fmcsa_census,,,,
standard,2B4K ENTERPRISES LLC,4695361798,mobile,trucking/logistics,MIDLOTHIAN,TX,fmcsa_census,,,,
standard,RAPID TRANZIT AND LOGISTICS LLC,7579680719,mobile,trucking/logistics,MIDLOTHIAN,TX,fmcsa_census,,,,
standard,SCHULCO TRANSPORTATION LLC,9033377215,mobile,trucking/logistics,FORT WORTH,TX,fmcsa_census,,,,
standard,HAND 2 HAND EXPRESS LLC,8175359914,mobile,trucking/logistics,FORT WORTH,TX,fmcsa_census,,,,
standard,UAC INT'L,8172692242,mobile,trucking/logistics,GRAPEVINE,TX,fmcsa_census,,,,
standard,MOORE VAN & STORAGE INC,8178342227,mobile,trucking/logistics,FORT WORTH,TX,fmcsa_census,,,,
standard,AGS 9232 TRANSPORT LLC,6829665255,mobile,trucking/logistics,FORT WORTH,TX,fmcsa_census,,,,
standard,INNOVATIVE CONSTRUCTION SERVICES LLC,4696125380,mobile,trucking/logistics,MIDLOTHIAN,TX,fmcsa_census,,,,
standard,STARPOINT TRANSPORTATION,8172311882,mobile,trucking/logistics,FORT WORTH,TX,fmcsa_census,,,,
standard,WABB LOGISTICS LLC,2147341356,mobile,trucking/logistics,FORT WORTH,TX,fmcsa_census,,,,
standard,SKYWAYS LOGISTICS LLC,8178126560,mobile,trucking/logistics,MANSFIELD,TX,fmcsa_census,,,,
standard,NILA MANAGEMENT INC,8179951606,mobile,trucking/logistics,FORT WORTH,TX,fmcsa_census,,,,
standard,DREAM TEAM TRUCKING LLC,8178452983,mobile,trucking/logistics,MIDLOTHIAN,TX,fmcsa_census,,,,
standard,CEDRIC MAULDIN,2143923602,mobile,trucking/logistics,GRAPEVINE,TX,fmcsa_census,,,,
standard,DLS EXPRESS TRANSPORTS LLC,8178945207,mobile,trucking/logistics,MANSFIELD,TX,fmcsa_census,,,,
standard,DJ&M TRANSPORT LLC,2148036739,mobile,trucking/logistics,MANSFIELD,TX,fmcsa_census,,,,
standard,ESPE M D R LLC,2247350988,mobile,trucking/logistics,MIDLOTHIAN,TX,fmcsa_census,,,,
standard,BLACK & YELLOW TRANSPORTATION LLC,6823302545,mobile,trucking/logistics,FORT WORTH,TX,fmcsa_census,,,,
standard,CLEARPATH CARRIERS LLC,6829999739,mobile,trucking/logistics,MIDLOTHIAN,TX,fmcsa_census,,,,
standard,RIVER BOTTOM ENERGY SERVICES LLC,8173072335,mobile,trucking/logistics,FORTWORTH,TX,fmcsa_census,,,,
standard,DANIEL CRAMER,3176545157,mobile,trucking/logistics,GRAPEVINE,TX,fmcsa_census,,,,
standard,N & E LOGISTICS SOLUTIONS,4699670672,mobile,trucking/logistics,MIDLOTHIAN,TX,fmcsa_census,,,,
standard,SPENCER HART,8173135573,mobile,trucking/logistics,FT WORTH,TX,fmcsa_census,,,,
standard,CONTRACT PRO TRUCKING LLC,6822657343,mobile,trucking/logistics,MIDLOTHIAN,TX,fmcsa_census,,,,
standard,MXIIIXM LLC,4147366791,mobile,trucking/logistics,MIDLOTHIAN,TX,fmcsa_census,,,,
standard,UGOTEM LLC,8172406701,mobile,trucking/logistics,MIDLOTHIAN,TX,fmcsa_census,,,,
standard,CHARLES L EXLEY,8172043905,mobile,trucking/logistics,FT WORTH,TX,fmcsa_census,,,,
standard,ADVANCE PETROLEUM DISTRIBUSTING CO INC,8176889525,mobile,trucking/logistics,FORT WORTH,TX,fmcsa_census,,,,
standard,COLUMBIA TRANSIT CORP,8178097424,mobile,trucking/logistics,GRAPEVINE,TX,fmcsa_census,,,,
standard,CHRIS CRAIK,6024104321,mobile,trucking/logistics,GRAPEVINE,TX,fmcsa_census,,,,
standard,REDVETS INC,8178293298,mobile,trucking/logistics,FORT WORTH,TX,fmcsa_census,,,,
standard,INDUSTRIAL SCRAP MATERIALS INC,8176373649,mobile,trucking/logistics,FORT WORTH,TX,fmcsa_census,,,,
standard,REYES TRANSPORT LLC,6828473131,mobile,trucking/logistics,FORT WORTH,TX,fmcsa_census,,,,
standard,WOMMACK INTERNATIONAL INC,8176268821,mobile,trucking/logistics,FORT WORTH,TX,fmcsa_census,,,,
standard,EVERETT STOWE,6827884200,mobile,trucking/logistics,FORT WORTH,TX,fmcsa_census,,,,
standard,OTM TRUCKING LLC,8178559009,mobile,trucking/logistics,FORT WORTH,TX,fmcsa_census,,,,
standard,SWAT RECOVERY LLC,8172622361,mobile,trucking/logistics,FORT WORTH,TX,fmcsa_census,,,,
standard,GEMSTAR EXPRESS LLC,2146235747,mobile,trucking/logistics,FORT WORTH,TX,fmcsa_census,,,,
standard,US MAN GROUP LLC,2147184672,mobile,trucking/logistics,MANSFIELD,TX,fmcsa_census,,,,
standard,MO FRIGHT LP,8174429609,mobile,trucking/logistics,GRAPEVINE,TX,fmcsa_census,,,,
standard,GG'S CAR HAULING LLC,2149490688,mobile,trucking/logistics,MIDLOTHIAN,TX,fmcsa_census,,,,
standard,OCHOAS TRUCKING LLC,6824337757,mobile,trucking/logistics,MANSFIELD,TX,fmcsa_census,,,,
standard,BAEZ DRYWALL INC,6822307064,mobile,trucking/logistics,FORT WORTH,TX,fmcsa_census,,,,
standard,I J E B LIMITED LIABILITY COMPANY,6823078175,mobile,trucking/logistics,MANSFIELD,TX,fmcsa_census,,,,
standard,JONATHAN USIEL FALCON,8179965005,mobile,trucking/logistics,FORT WORTH,TX,fmcsa_census,,,,
standard,CARE PACKAGE LLC,6824046496,mobile,trucking/logistics,FORT WORTH,TX,fmcsa_census,,,,
standard,DASH SHIPPING LLC,2146033092,mobile,trucking/logistics,MANSFIELD,TX,fmcsa_census,,,,
standard,STRAC TRANSIT CORPORATION,8174817300,mobile,trucking/logistics,GRAPEVINE,TX,fmcsa_census,,,,
standard,ONROAD CARRIER LLC,6825544904,mobile,trucking/logistics,MANSFIELD,TX,fmcsa_census,,,,
standard,S & D XPRESS LLC,8179918101,mobile,trucking/logistics,GRAPEVINE,TX,fmcsa_census,,,,
standard,PATRICK OLAKI,8178816562,mobile,trucking/logistics,GRAPEVINE,TX,fmcsa_census,,,,
standard,WEIGHT BANGERS LLC,8325286828,mobile,trucking/logistics,MANSFIELD,TX,fmcsa_census,,,,
standard,BARON ENERGY USA LLC,8065843792,mobile,trucking/logistics,GRAPEVINE,TX,fmcsa_census,,,,
standard,CRATON TAYLOR,8179962586,mobile,trucking/logistics,MANSFIELD,TX,fmcsa_census,,,,
standard,AMERICAN RECYCLING TRUCKING,8176254366,mobile,trucking/logistics,FORT WORTH,TX,fmcsa_census,,,,
standard,JOE A RANGEL,8173531082,mobile,trucking/logistics,FORT WORTH,TX,fmcsa_census,,,,
standard,WHITE LAKE ROOFING LLC,4054142787,mobile,trucking/logistics,FORT WORTH,TX,fmcsa_census,,,,
standard,POLAR TRANSPORT LLC,8176830068,mobile,trucking/logistics,GRAPEVINE,TX,fmcsa_census,,,,
standard,DSM LANDSCAPING LLC,8176929079,mobile,trucking/logistics,FORT WORTH,TX,fmcsa_census,,,,
standard,LG CONSTRUCTION,8172963172,mobile,trucking/logistics,MANSFIELD,TX,fmcsa_census,,,,
standard,DALLAS BOWLES ENTERPRISES LLC,9735836935,mobile,trucking/logistics,MANSFIELD,TX,fmcsa_census,,,,
standard,OPRYLAND HOTEL-TEXAS LIMITED PARTNERSHIP,8172057907,mobile,trucking/logistics,GRAPEVINE,TX,fmcsa_census,,,,
standard,LMV DEPENDABLE DELIVERY LLC,6012607387,mobile,trucking/logistics,GRAPEVINE,TX,fmcsa_census,,,,
standard,"MAPLE LEAF GRAPPLE TRUCK SERVICES, LLC",4692137342,mobile,trucking/logistics,MIDLOTHIAN,TX,fmcsa_census,,,,
standard,T S A T TRANSIT LLC,6624041341,mobile,trucking/logistics,MANSFIELD,TX,fmcsa_census,,,,
standard,MTZ CONCRETE LLC,6823313424,mobile,trucking/logistics,FORT WORTH,TX,fmcsa_census,,,,
standard,JCR TRANSPORT TX,5513582703,mobile,trucking/logistics,GRAPEVINE,TX,fmcsa_census,,,,
standard,FORT WORTH METAL & AUTO SALVAGE LLC,5056441058,mobile,trucking/logistics,FORT WORTH,TX,fmcsa_census,,,,
standard,DAVIS & DAVIS TRUCKING LLC,6827581273,mobile,trucking/logistics,MANSFIELD,TX,fmcsa_census,,,,
standard,JEH COMPANY,9405368809,mobile,trucking/logistics,MANSFIELD,TX,fmcsa_census,,,,
standard,EARTHBOUND HOLDING LLC,9724008540,mobile,trucking/logistics,GRAPEVINE,TX,fmcsa_census,,,,
standard,MICHAEL BANKS,5138519683,mobile,trucking/logistics,MANSFIELD,TX,fmcsa_census,,,,
standard,MICHAEL BANKS,8174222636,mobile,trucking/logistics,MANSFIELD,TX,fmcsa_census,,,,
standard,OFFICE INTERIORS GROUP INC,2148702207,mobile,trucking/logistics,GRAPEVINE,TX,fmcsa_census,,,,
standard,MANSFIELD MOVERS LLC,4783217597,mobile,trucking/logistics,MANSFIELD,TX,fmcsa_census,,,,
standard,ROI TRANSPORT LLC,9182821599,mobile,trucking/logistics,MANSFIELD,TX,fmcsa_census,,,,
standard,MORELAND LOGISTICS LLC,3185178423,mobile,trucking/logistics,MANSFIELD,TX,fmcsa_census,,,,
standard,VERDEJO TRUCKING LLC,9725136649,mobile,trucking/logistics,MANSFIELD,TX,fmcsa_census,,,,
